physician_specialty,patient_volume,eligible_patients,research_interest,distance_to_site,active_trials,coordinator_load,screen_failure_rate,historical_enrollment,site_experience,visit_burden,eligibility_strictness,specialty_match,geographic_score,site_burden,capacity_score,patient_fit,match_score,match_label,match_score_noisy,physician_id,site_id,study_id,predicted_match,predicted_match_label
Allergy,661,80,9,39,7,22,0.4869312445413879,0.6545496556963362,6,6,5,0.7,0.21999999999999997,0.5584267591163956,0.28903161278507855,0.12102874432677761,0.42922083272707057,0,0.44813071807599353,PHY1591,SITE216,CRSsNP-001,0,Weak Match
ENT,788,50,6,45,2,5,0.207439573165839,0.8935300100523518,6,6,5,1.0,0.09999999999999998,0.025452678642140028,0.870787277849381,0.06345177664974619,0.5874751318680987,0,0.5691514694720954,PHY1592,SITE217,CRSsNP-001,0,Weak Match
ENT,707,143,6,2,2,39,0.29793038064021854,0.4000978229701577,1,9,3,1.0,0.96,0.8926780147024376,0.04293929267439,0.20226308345120225,0.4558858279274348,0,0.43235097583742643,PHY1593,SITE218,CRSsNP-001,0,Weak Match
PrimaryCare,716,94,1,8,6,39,0.13444644420254953,0.32801089193956423,5,14,7,0.3,0.84,0.9367450882146036,0.02074830003428634,0.13128491620111732,0.20229638023567625,0,0.16765593446761307,PHY1594,SITE219,CRSsNP-001,0,Weak Match
ENT,519,104,2,7,2,35,0.3236546625851874,0.7677190090943598,6,11,3,1.0,0.86,0.7943231469839924,0.1579020297910956,0.2003853564547206,0.4182444303735,0,0.4244388682660371,PHY1595,SITE220,CRSsNP-001,0,Weak Match
Allergy,349,80,6,44,6,32,0.3011133767386722,0.4515516040108345,8,12,2,0.7,0.12,0.776904797095028,0.10073899671886268,0.22922636103151864,0.3417639098921494,0,0.2879210334444422,PHY1596,SITE221,CRSsNP-001,0,Weak Match
ENT,216,20,2,39,2,5,0.15777459366203106,0.797786283211757,1,14,3,1.0,0.21999999999999997,0.020438910569291074,0.7814804007157848,0.09259259259259259,0.5294003372343761,0,0.5196905498826414,PHY1597,SITE222,CRSsNP-001,0,Weak Match
ENT,965,204,3,42,4,29,0.27682648524723,0.7223620002207093,5,12,3,1.0,0.16000000000000003,0.6684536234218972,0.23949650375088688,0.21139896373056996,0.3949036793406302,0,0.3534680302612391,PHY1598,SITE223,CRSsNP-001,0,Weak Match
ENT,611,37,4,16,7,24,0.23364186083462532,0.8674041222304829,3,12,8,1.0,0.6799999999999999,0.5833326349178561,0.3614189900711652,0.060556464811783964,0.4570896507253935,0,0.4266307800260715,PHY1599,SITE224,CRSsNP-001,0,Weak Match
ENT,839,192,5,35,8,7,0.3087323501220758,0.5453563414540032,2,14,4,1.0,0.30000000000000004,0.1770108564226187,0.44882234839772406,0.22884386174016685,0.5342743494723248,0,0.5519648587109727,PHY1600,SITE200,CRSsNP-001,0,Weak Match
ENT,677,121,9,30,3,6,0.3342617341715197,0.6971819036703806,8,7,3,1.0,0.4,0.07863631341474803,0.6423580889862658,0.17872968980797638,0.6402904089077726,1,0.6728609020129124,PHY1601,SITE201,CRSsNP-001,0,Weak Match
ENT,434,97,4,10,9,22,0.1033982314428838,0.5789128684879625,7,6,5,1.0,0.8,0.549993952775057,0.26051429163592127,0.22350230414746544,0.49297903908654495,0,0.47767379275462285,PHY1602,SITE202,CRSsNP-001,0,Weak Match
ENT,517,25,9,38,2,14,0.4044023931798222,0.6783532183851262,7,8,4,1.0,0.24,0.2724779303387392,0.4935169374009242,0.048355899419729204,0.5425445693012433,0,0.5909360889765202,PHY1603,SITE203,CRSsNP-001,0,Weak Match
ENT,873,73,3,18,8,9,0.3852057167446964,0.5697593436046424,5,5,9,1.0,0.64,0.23520686876968208,0.4357480324431251,0.0836197021764032,0.49353384515575766,0,0.4448981656089021,PHY1604,SITE204,CRSsNP-001,0,Weak Match
ENT,394,50,8,5,8,13,0.2465145544826089,0.4131793478544449,9,7,8,1.0,0.9,0.32215752886573423,0.2800705101713013,0.12690355329949238,0.56552423747256,0,0.48952930722254395,PHY1605,SITE205,CRSsNP-001,0,Weak Match
ENT,854,107,1,29,4,6,0.1211743742275273,0.6047384496020285,5,13,7,1.0,0.42000000000000004,0.07226753214779376,0.5610354942544069,0.1252927400468384,0.4933035306478117,0,0.4264872713220213,PHY1606,SITE206,CRSsNP-001,0,Weak Match
ENT,470,44,9,39,1,38,0.4019730159140201,0.6171505208624655,2,11,8,1.0,0.21999999999999997,0.8628005919990824,0.08467268610978819,0.09361702127659574,0.4110587333411984,0,0.3572883937355063,PHY1607,SITE207,CRSsNP-001,0,Weak Match
Allergy,285,36,9,34,1,35,0.482070064191253,0.7863623089560967,3,11,5,0.7,0.31999999999999995,0.7951726967535531,0.1610684711181266,0.12631578947368421,0.39127537191669104,0,0.3256307102108771,PHY1608,SITE208,CRSsNP-001,0,Weak Match
Allergy,345,26,2,43,2,14,0.1960606384088057,0.7413124234761488,4,5,4,0.7,0.14,0.2514454593954629,0.5549127805996246,0.07536231884057971,0.3886785898905235,0,0.4897362857853358,PHY1609,SITE209,CRSsNP-001,0,Weak Match
ENT,736,97,4,45,9,16,0.22940984549481516,0.6982749743648665,5,11,7,1.0,0.09999999999999998,0.4112873798386174,0.41108328975146285,0.13179347826086957,0.4440362895316483,0,0.3665252501518271,PHY1610,SITE210,CRSsNP-001,0,Weak Match
Allergy,367,77,8,23,2,25,0.17352515579272598,0.36803225733154354,3,14,1,0.7,0.54,0.526787856668363,0.17415733330704028,0.2098092643051771,0.44860499707086604,0,0.4954764422407117,PHY1611,SITE211,CRSsNP-001,0,Weak Match
Allergy,742,108,7,5,2,10,0.33077444933793587,0.7323697743982291,7,11,6,0.7,0.9,0.16409327860360218,0.6121928169670432,0.14555256064690028,0.5774173756947735,0,0.5761609332394098,PHY1612,SITE212,CRSsNP-001,0,Weak Match
ENT,336,18,1,30,6,7,0.16193655785898198,0.6001830938127088,5,8,8,1.0,0.4,0.1319060260026201,0.5210153270339166,0.05357142857142857,0.45940531994937844,0,0.47063534329527396,PHY1613,SITE213,CRSsNP-001,0,Weak Match
PrimaryCare,629,84,5,6,7,14,0.24247757738455178,0.8364597216636955,5,11,7,0.3,0.88,0.331845166819213,0.558884605790654,0.13354531001589826,0.4349787319801841,0,0.3896922463446609,PHY1614,SITE214,CRSsNP-001,0,Weak Match
PrimaryCare,651,36,7,46,7,9,0.37880520557370523,0.8519225604783258,6,12,2,0.3,0.07999999999999996,0.21941795881098067,0.6649954511931473,0.055299539170506916,0.3978821791501581,0,0.4141548153948923,PHY1615,SITE215,CRSsNP-001,0,Weak Match
ENT,120,29,4,44,9,30,0.3240463932037394,0.33309395436107125,7,7,7,1.0,0.12,0.7741723369343353,0.0752218292946619,0.24166666666666667,0.37004379883216554,0,0.3243478710786306,PHY1616,SITE216,CRSsNP-001,0,Weak Match
ENT,836,63,1,4,6,25,0.25458502573117414,0.7923849362126874,8,14,6,1.0,0.92,0.5955420626644463,0.3204863768763478,0.07535885167464115,0.43038278202748526,0,0.47652109112890756,PHY1617,SITE217,CRSsNP-001,0,Weak Match
PrimaryCare,966,185,9,29,8,30,0.26809984072301674,0.32261843425360237,9,6,5,0.3,0.42000000000000004,0.7533816659251588,0.07956362079745712,0.1915113871635611,0.3254524043578659,0,0.3757280782505776,PHY1618,SITE218,CRSsNP-001,0,Weak Match
Allergy,893,218,5,23,6,30,0.3248443530492918,0.5203017754170136,4,11,4,0.7,0.54,0.7288245915071514,0.14109304648826304,0.24412094064949608,0.3853663853093115,0,0.3786232884660154,PHY1619,SITE219,CRSsNP-001,0,Weak Match
ENT,619,133,2,6,2,12,0.10234589115486453,0.6253799853726475,5,9,1,1.0,0.88,0.1915088989880802,0.5056141529247501,0.2148626817447496,0.5536876111223294,0,0.5502194058546155,PHY1620,SITE220,CRSsNP-001,0,Weak Match
ENT,199,37,8,32,1,9,0.13140394738144395,0.3888604791762765,5,9,2,1.0,0.36,0.10358575969308878,0.3485800710261833,0.18592964824120603,0.5618398502962293,0,0.583476045267571,PHY1621,SITE221,CRSsNP-001,0,Weak Match
ENT,851,185,2,42,5,19,0.45250322710520463,0.7477882875414461,8,9,7,1.0,0.16000000000000003,0.4489518207303328,0.41206737432889623,0.21739130434782608,0.4378661188797025,0,0.4569465902825919,PHY1622,SITE222,CRSsNP-001,0,Weak Match
ENT,577,142,3,18,9,20,0.13115159563651632,0.30501282250328315,9,11,3,1.0,0.64,0.5023198144028714,0.15179883811293798,0.24610051993067592,0.4506529161649694,0,0.5018602348216502,PHY1623,SITE223,CRSsNP-001,0,Weak Match
Allergy,698,121,1,15,8,5,0.38272143848420204,0.4011594290604221,7,13,5,0.7,0.7,0.1340042966939171,0.34740234190704694,0.17335243553008595,0.42441814759453916,0,0.4742104438550541,PHY1624,SITE224,CRSsNP-001,0,Weak Match
ENT,397,64,2,40,4,20,0.46801526564362106,0.6484780979120854,5,12,8,1.0,0.19999999999999996,0.4606129666049466,0.3497806774544668,0.16120906801007556,0.41419710583291763,0,0.41275505929896183,PHY1625,SITE200,CRSsNP-001,0,Weak Match
ENT,625,109,7,32,5,7,0.20827344172069245,0.7286325372223754,3,10,8,1.0,0.36,0.1214410499325839,0.6401466368870476,0.1744,0.6004852223841513,0,0.5766239981364041,PHY1626,SITE201,CRSsNP-001,0,Weak Match
Allergy,433,67,2,9,5,35,0.24819657482380572,0.8499858616163498,1,11,6,0.7,0.8200000000000001,0.8321338196206699,0.14268387996597048,0.15473441108545036,0.3360069968024897,0,0.37658798619556355,PHY1627,SITE202,CRSsNP-001,0,Weak Match
ENT,101,17,6,37,6,17,0.32756856233788656,0.7232979911607744,9,13,5,1.0,0.26,0.4010063210504823,0.433250924702188,0.16831683168316833,0.5046287607561815,0,0.4968144733118098,PHY1628,SITE203,CRSsNP-001,0,Weak Match
ENT,474,66,3,10,3,20,0.45268358785543394,0.7030675621529197,5,10,2,1.0,0.8,0.44392243948087107,0.3909600948421266,0.13924050632911392,0.49360990160261675,0,0.499297098716943,PHY1629,SITE204,CRSsNP-001,0,Weak Match
Allergy,392,36,4,20,5,25,0.47676223490416814,0.5366046878103986,9,5,9,0.7,0.6,0.6028284803888542,0.2131240992881205,0.09183673469387756,0.36530115549220804,0,0.39181696668476257,PHY1630,SITE205,CRSsNP-001,0,Weak Match
PrimaryCare,936,69,8,6,2,6,0.39582529924450727,0.3007706553160808,4,8,1,0.3,0.88,0.06970849791288834,0.27980438471772173,0.07371794871794872,0.4354195143317427,0,0.4841973629355106,PHY1631,SITE206,CRSsNP-001,0,Weak Match
Allergy,652,41,3,48,1,31,0.13464790434187762,0.37209555524137317,5,12,2,0.7,0.040000000000000036,0.6591480316233875,0.1268295024282106,0.06288343558282208,0.2641719562190089,0,0.27721436331442323,PHY1632,SITE207,CRSsNP-001,0,Weak Match
Allergy,417,42,6,3,1,30,0.36766166221394037,0.6207327268536236,4,11,1,0.7,0.94,0.6574332402490712,0.21264239890960415,0.10071942446043165,0.42596501187212155,0,0.3966051145784272,PHY1633,SITE208,CRSsNP-001,0,Weak Match
ENT,601,35,1,42,7,29,0.2641214887490648,0.7050779315066519,2,7,4,1.0,0.16000000000000003,0.7125993323072856,0.20263986829040972,0.05823627287853577,0.3148271086469874,0,0.4046776258402099,PHY1634,SITE209,CRSsNP-001,0,Weak Match
ENT,927,151,7,11,2,15,0.2882803997964246,0.5504689703378776,1,14,4,1.0,0.78,0.28599315337793363,0.39303861367424375,0.162891046386192,0.5737311689936033,1,0.6502482595707739,PHY1635,SITE210,CRSsNP-001,0,Weak Match
Allergy,480,51,8,43,4,12,0.11965935613807083,0.7384074069170341,8,7,5,0.7,0.14,0.22354225802119732,0.5733421478352232,0.10625,0.4928767037649249,0,0.4419765359022999,PHY1636,SITE211,CRSsNP-001,0,Weak Match
ENT,722,155,8,17,5,12,0.17642485573854327,0.6131173771993073,4,7,5,1.0,0.6599999999999999,0.24441560319964503,0.46326192361895424,0.2146814404432133,0.6078811845146297,0,0.5622926056684113,PHY1637,SITE212,CRSsNP-001,0,Weak Match
ENT,113,7,3,32,7,37,0.4162054430134591,0.3445057173565873,5,5,8,1.0,0.36,0.9298560376916918,0.024164996053257143,0.061946902654867256,0.3083341211051991,0,0.2690334470122454,PHY1638,SITE213,CRSsNP-001,0,Weak Match
ENT,603,57,1,4,2,11,0.2815835332191439,0.4152097505807693,6,14,3,1.0,0.92,0.1843653130141763,0.3386594749484077,0.0945273631840796,0.47992720448428383,0,0.5223547490700243,PHY1639,SITE214,CRSsNP-001,0,Weak Match
ENT,330,64,9,4,6,25,0.22066489665245956,0.8039989339463658,8,5,6,1.0,0.92,0.5921177652641275,0.32793688190330283,0.19393939393939394,0.5818604483390963,1,0.6736176079252714,PHY1640,SITE215,CRSsNP-001,1,Strong Match
ENT,183,31,6,17,1,12,0.25360762958598326,0.7349476479746637,8,10,3,1.0,0.6599999999999999,0.19163627372829822,0.5941050193314221,0.16939890710382513,0.598007103269411,0,0.5726934399108501,PHY1641,SITE216,CRSsNP-001,0,Weak Match
ENT,229,14,9,41,7,25,0.44175980533027215,0.836857192207497,7,5,2,1.0,0.18000000000000005,0.6295804567564892,0.30998825889754794,0.0611353711790393,0.4673234488986206,0,0.47578686679439924,PHY1642,SITE217,CRSsNP-001,0,Weak Match
ENT,842,189,7,19,9,24,0.3995996069619828,0.3705343494725619,4,9,8,1.0,0.62,0.6303718986842066,0.1369599080678257,0.22446555819477435,0.48747118129383804,0,0.44984088828054203,PHY1643,SITE218,CRSsNP-001,0,Weak Match
ENT,937,211,1,5,5,12,0.20892615887243313,0.8941335207690444,6,8,1,1.0,0.9,0.24769666759565845,0.6726596272889787,0.22518676627534684,0.5710589502670667,1,0.6560685885112145,PHY1644,SITE219,CRSsNP-001,0,Weak Match
PrimaryCare,244,28,1,32,5,35,0.14700073608494935,0.4256440283699602,4,9,9,0.3,0.36,0.8219179195952778,0.07579957408396909,0.11475409836065574,0.17265664744742998,0,0.21389806454125412,PHY1645,SITE220,CRSsNP-001,0,Weak Match
Allergy,990,116,6,22,4,33,0.2007992886576287,0.3070679257719852,7,11,7,0.7,0.56,0.7617303223796532,0.07316497568123949,0.11717171717171718,0.3537528921912118,0,0.31252111399601884,PHY1646,SITE221,CRSsNP-001,0,Weak Match
Allergy,956,236,5,6,3,13,0.46830258042189354,0.8984537634321326,1,10,4,0.7,0.88,0.26883358999168133,0.6569192127671355,0.24686192468619247,0.569215964725807,0,0.4640989091781894,PHY1647,SITE222,CRSsNP-001,0,Weak Match
Allergy,127,22,9,35,9,19,0.3326355351399022,0.4686443312670679,5,13,3,0.7,0.30000000000000004,0.49742203174860333,0.23553031584073747,0.1732283464566929,0.4456709466074604,0,0.49755029949553875,PHY1648,SITE223,CRSsNP-001,0,Weak Match
ENT,165,25,2,22,5,34,0.31339208349791314,0.700811671507536,4,10,6,1.0,0.56,0.8134774773129515,0.13071716089811275,0.15151515151515152,0.3686744723271153,0,0.34005023201639395,PHY1649,SITE224,CRSsNP-001,0,Weak Match
ENT,262,57,8,1,8,30,0.3385574398769846,0.4060093885057831,7,13,9,1.0,0.98,0.7604944859576461,0.09724148730009935,0.21755725190839695,0.5157881618413546,0,0.5579247703019009,PHY1650,SITE200,CRSsNP-001,0,Weak Match
Allergy,328,35,5,20,9,14,0.2464113062986061,0.6481371193194851,9,8,9,0.7,0.6,0.3625278176833774,0.4131693838930014,0.10670731707317073,0.4480579242785552,0,0.4627424411210759,PHY1651,SITE201,CRSsNP-001,0,Weak Match
Allergy,360,48,2,22,5,33,0.42284280812780517,0.8424209918727357,5,5,4,0.7,0.56,0.7992887778198073,0.16908334686902693,0.13333333333333333,0.31322112492515797,0,0.22150632328895536,PHY1652,SITE202,CRSsNP-001,0,Weak Match
Allergy,548,56,6,48,9,20,0.30931449972009994,0.4921087004570632,4,5,5,0.7,0.040000000000000036,0.5203056766580212,0.23606175007645147,0.10218978102189781,0.3547292276049626,0,0.3143903910146112,PHY1653,SITE203,CRSsNP-001,0,Weak Match
ENT,523,108,8,11,2,24,0.14669916110751824,0.7021523856266156,9,14,9,1.0,0.78,0.4988417798199686,0.3518894398757978,0.20650095602294455,0.5701189489988989,0,0.552411714634595,PHY1654,SITE204,CRSsNP-001,0,Weak Match
ENT,559,92,4,13,9,26,0.1516260499316252,0.4127421532790499,5,11,2,1.0,0.74,0.6558144166495669,0.1420598987996637,0.16457960644007155,0.437975439704994,0,0.4041859402424276,PHY1655,SITE205,CRSsNP-001,0,Weak Match
ENT,775,140,2,42,4,11,0.31474365860104736,0.6748772392312352,9,7,2,1.0,0.16000000000000003,0.2179984206178566,0.5277550669678865,0.18064516129032257,0.4749124616543723,0,0.48072087589864154,PHY1656,SITE206,CRSsNP-001,0,Weak Match
ENT,400,40,5,3,6,27,0.4746280872283357,0.5018702110905061,8,6,5,1.0,0.94,0.6682316912292603,0.16650463115591135,0.1,0.46047775710825617,0,0.4805468294158221,PHY1657,SITE207,CRSsNP-001,0,Weak Match
Allergy,402,37,2,9,6,33,0.2233408486704795,0.426724955152771,4,10,1,0.7,0.8200000000000001,0.794291466910788,0.0877809645570363,0.09203980099502487,0.3131369964690847,0,0.4026049933444387,PHY1658,SITE208,CRSsNP-001,0,Weak Match
Allergy,386,57,2,12,6,20,0.4478164675436873,0.4879092304221811,7,10,8,0.7,0.76,0.4888593959168476,0.2493902187757396,0.14766839378238342,0.383909202609059,0,0.40751987645288235,PHY1659,SITE209,CRSsNP-001,0,Weak Match
ENT,494,97,6,23,2,32,0.4056382346315518,0.4073046411046796,5,11,5,1.0,0.54,0.7268856996705236,0.11124072207625306,0.19635627530364372,0.4426486432741092,0,0.517203696560103,PHY1660,SITE210,CRSsNP-001,0,Weak Match
PrimaryCare,109,16,9,14,7,35,0.19912497716276276,0.8411496647027297,4,9,2,0.3,0.72,0.8574654884301094,0.11989285661558083,0.14678899082568808,0.34192927018652725,0,0.3180884309094625,PHY1661,SITE211,CRSsNP-001,0,Weak Match
Allergy,806,45,4,33,6,18,0.11453629932649699,0.5383121317902773,5,12,9,0.7,0.33999999999999997,0.40473827989332767,0.3204366055237701,0.05583126550868486,0.3715713094925924,0,0.4298319801682762,PHY1662,SITE212,CRSsNP-001,0,Weak Match
ENT,729,163,6,18,1,37,0.1407389060569531,0.44716758298462045,5,11,2,1.0,0.64,0.8111905987329784,0.08442944360934738,0.22359396433470508,0.44566531993224795,0,0.4266054154077515,PHY1663,SITE213,CRSsNP-001,0,Weak Match
ENT,369,23,7,49,2,13,0.3913975735389761,0.5690447046095597,9,6,7,1.0,0.020000000000000018,0.2459271257095019,0.42910117600471814,0.06233062330623306,0.4838101784565517,0,0.4379593383827707,PHY1664,SITE214,CRSsNP-001,0,Weak Match
ENT,691,166,6,41,7,31,0.17986789521625868,0.4923217000838973,9,5,8,1.0,0.18000000000000005,0.7545696719706108,0.1208306763475775,0.2402315484804631,0.4167670551925702,0,0.3688032172820084,PHY1665,SITE215,CRSsNP-001,0,Weak Match
ENT,704,38,8,9,1,28,0.24850836820215752,0.7466515522879956,6,13,6,1.0,0.8200000000000001,0.5949286132718762,0.30244717968800466,0.05397727272727273,0.5164908927922315,0,0.3843931298650581,PHY1666,SITE216,CRSsNP-001,0,Weak Match
ENT,877,165,4,23,1,17,0.30067966640256993,0.8827319471312967,4,9,7,1.0,0.54,0.3225780043269703,0.5979820372700223,0.18814139110604333,0.5483739547978183,0,0.5910780859448261,PHY1667,SITE217,CRSsNP-001,0,Weak Match
ENT,943,62,1,10,1,30,0.39018726738006515,0.5628201940185882,2,9,1,1.0,0.8,0.6597072401808513,0.19152363710453413,0.06574761399787911,0.3837709069022915,0,0.31926115508529107,PHY1668,SITE218,CRSsNP-001,0,Weak Match
ENT,961,223,7,19,8,33,0.14529248930365016,0.8166200399833443,3,14,4,1.0,0.62,0.8166978800542325,0.14968818451914442,0.23204994797086367,0.47328033589112156,0,0.5436875976218074,PHY1669,SITE219,CRSsNP-001,0,Weak Match
ENT,460,65,3,47,4,32,0.2625465621109846,0.6395178441357717,2,8,7,1.0,0.06000000000000005,0.7427258745893552,0.1645313940345317,0.14130434782608695,0.34495977830449254,0,0.3362487531884655,PHY1670,SITE220,CRSsNP-001,0,Weak Match
PrimaryCare,356,27,6,5,4,32,0.2940291636570782,0.3943413990565401,5,6,1,0.3,0.9,0.7459040992470323,0.10020053299745706,0.07584269662921349,0.30441037083209155,0,0.22666713342535358,PHY1671,SITE221,CRSsNP-001,0,Weak Match
ENT,232,27,2,47,2,12,0.3163308255886159,0.714373645248805,6,9,1,1.0,0.06000000000000005,0.21311105896183724,0.5621327212154043,0.11637931034482758,0.4562102659331041,0,0.4003237577810803,PHY1672,SITE222,CRSsNP-001,0,Weak Match
Allergy,375,31,9,23,1,27,0.4273442565580867,0.6080606982754921,5,6,6,0.7,0.54,0.5877444695460875,0.25067638571573947,0.08266666666666667,0.4410274968552058,0,0.45055924397092234,PHY1673,SITE223,CRSsNP-001,0,Weak Match
ENT,875,73,1,30,9,33,0.16867127801728676,0.6903639139512621,2,11,4,1.0,0.4,0.8342007773481902,0.11446180027998015,0.08342857142857144,0.3153294251783199,0,0.22133155155112572,PHY1674,SITE224,CRSsNP-001,0,Weak Match
PrimaryCare,782,187,6,25,7,9,0.42313258073064897,0.8338124475429991,5,13,3,0.3,0.5,0.22389288622533796,0.6471277720919838,0.2391304347826087,0.46681887449151516,0,0.4963161248392333,PHY1675,SITE200,CRSsNP-001,0,Weak Match
ENT,612,85,6,28,4,11,0.3771513710786609,0.5642607423936277,9,13,5,1.0,0.43999999999999995,0.22429859026346793,0.43769785333371913,0.1388888888888889,0.5338319338626193,0,0.4580153194596468,PHY1676,SITE201,CRSsNP-001,0,Weak Match
ENT,412,85,5,34,6,31,0.3223483256795837,0.8407065739304134,4,10,9,1.0,0.31999999999999995,0.7538105580428248,0.2069730822856571,0.20631067961165048,0.4245912305557616,0,0.3876424139625354,PHY1677,SITE202,CRSsNP-001,0,Weak Match
PrimaryCare,675,120,5,45,2,6,0.3798111481610288,0.750401408568993,2,5,3,0.3,0.09999999999999998,0.06809184085960253,0.6993051952758915,0.17777777777777778,0.4224962994136625,0,0.4324323161824071,PHY1678,SITE203,CRSsNP-001,0,Weak Match
PrimaryCare,985,182,1,48,7,29,0.26480709558066257,0.5931629555267909,3,10,5,0.3,0.040000000000000036,0.7126685455371536,0.17043437474499348,0.1847715736040609,0.18801291379629856,0,0.21139344830495846,PHY1679,SITE204,CRSsNP-001,0,Weak Match
PrimaryCare,383,29,5,47,2,13,0.15535903438724985,0.6619332813947783,3,9,5,0.3,0.06000000000000005,0.22209861508925488,0.514918816315512,0.07571801566579635,0.340703405670626,0,0.3805893954836729,PHY1680,SITE205,CRSsNP-001,0,Weak Match
ENT,220,21,2,25,8,31,0.36630609610614695,0.4953486795114069,9,8,9,1.0,0.5,0.7885337071310226,0.10474954893382041,0.09545454545454546,0.34596017543729823,0,0.2806328747616439,PHY1681,SITE206,CRSsNP-001,0,Weak Match
ENT,206,42,7,10,8,5,0.3098689226742489,0.8901583798432646,4,10,4,1.0,0.8,0.12664970556262184,0.7774200831320146,0.20388349514563106,0.6787899198565486,1,0.6633672802059398,PHY1682,SITE207,CRSsNP-001,1,Strong Match
Allergy,786,191,3,14,1,27,0.35574992021711027,0.7004106978302376,1,10,1,0.7,0.72,0.5805168938714479,0.2938104550914948,0.2430025445292621,0.4184610377634697,0,0.473111012862676,PHY1683,SITE208,CRSsNP-001,0,Weak Match
PrimaryCare,303,31,4,42,8,14,0.23519951241139603,0.32630811149797795,1,10,5,0.3,0.16000000000000003,0.3462532001715262,0.21332288364987592,0.10231023102310231,0.2696168144685982,0,0.25420621616779165,PHY1684,SITE209,CRSsNP-001,0,Weak Match
